participant,task,attempt,method,Rvel,Rfeat,Rvel*,Rfeat*,RvD,RfD,iactForce,iactTime,L2,L2Final,FeatDiffFinal,FeatWeightPath,WeightPath,FeatDiff,RegretFinal,Regret
P5,T2,1,A,0.1920883915730791,96.98464098965874,0.0227234209604,30.3635833267,0.1693649706126791,66.62105766295875,526.8828069082925,4.2,0.33723363521943833,0.16278814242742579,89.17759044090369,20.92832692292864,1.5004365876467762,66.62105766295875,0.0,0.0
P5,T2,1,B,0.08162386604431249,59.84997978780645,0.0227234209604,30.3635833267,0.058900445083912484,29.486396461106448,181.48353354169106,1.4000000000000001,0.06572853212223946,0.13759703298210893,9.165754984434411,20.157289790854175,0.4915601439208003,29.486396461106448,0.0,0.0
P5,T2,2,A,0.17809708113635517,127.8544493821058,0.0227234209604,30.3635833267,0.15537366017595516,97.4908660554058,434.2329478306011,3.3000000000000003,0.1087673132357294,0.2952031022051784,121.37105433236167,22.220344347852595,3.1120970494184643,97.4908660554058,0.0,0.0
P5,T2,2,B,0.09703656419009883,55.03501888862819,0.0227234209604,30.3635833267,0.07431314322969883,24.671435561928188,224.58177208742669,1.5,0.03267160234434881,0.08787416867760274,52.79708062575685,19.957285226852207,0.2904855076262194,24.671435561928188,0.0,0.0
P5,T3,1,A,0.14412090897808086,53.30029833737082,0.0406183171652,71.5630861069,0.10350259181288085,18.262787769529183,200.26772256949056,2.1,0.12693759690441958,0.0,4.118305696465541e-11,20.751164405090663,1.22309766098995,18.262787769529183,-4.118305696465541e-11,-18.262787769529183
P5,T3,1,B,0.10872274337827562,76.10944291215148,0.0406183171652,71.5630861069,0.06810442621307561,4.546356805251477,46.23818299471222,0.4,0.5967152174548291,0.4322771942242587,0.13757106989606882,20.272327240322134,0.5677228057757413,4.546356805251477,-0.13757106989606882,4.546356805251477
P5,T3,2,A,0.12813719441125035,55.56555115892995,0.0406183171652,71.5630861069,0.08751887724605034,15.997534947970053,194.01363022181465,2.0,0.17638807032828813,0.04130122141031478,0.040409622305418225,21.027143024814926,1.725591498822297,15.997534947970053,0.040409622305418225,-15.997534947970053
P5,T3,2,B,0.12447094785450619,72.6217238405589,0.0406183171652,71.5630861069,0.08385263068930618,1.0586377336588981,38.236582456373554,0.30000000000000004,0.310036045923647,0.07609652680464807,8.098181574157095,20.745603594177027,1.076096526804648,1.0586377336588981,8.098181574157095,1.0586377336588981
P5,T4,1,A,0.3430946320432983,72.36095080003481,0.0320482060381,64.7395550562,0.31104642600519833,7.62139574383481,238.64341451821568,2.1,0.23332387351153053,0.05391424015958535,2.6824695426410585,22.097485418131804,3.330463880707242,7.62139574383481,0.0,0.0
P5,T4,1,B,0.29500848479369696,71.82912190439825,0.0320482060381,64.7395550562,0.26296027875559697,7.0895668481982455,129.48361421099574,1.1,0.05542632279778575,0.09604125752292934,3.584273326997277,19.914376108510975,0.12581154178195675,7.0895668481982455,0.0,0.0
P5,T4,2,A,0.32508929494444794,78.12672533735848,0.0320482060381,64.7395550562,0.29304108890634795,13.387170281158475,194.04557535692928,1.9000000000000001,0.2548106556436055,0.3424951242260157,12.907472097122294,21.4899461118721,2.5087001218844485,13.387170281158475,0.0,0.0
P5,T4,2,B,0.17673618508525502,70.11276049581706,0.0320482060381,64.7395550562,0.14468797904715502,5.3732054396170525,112.46050542467748,1.0,0.13703702211689403,0.3553530180945734,13.345843076655534,20.075010325371696,0.40654529974809994,5.3732054396170525,0.0,0.0
P6,T1,1,A,0.03493607219257945,51.27111283909145,0.025266781174202255,41.50272782483688,0.009669291018377196,9.76838501425457,319.01872105328425,2.7,0.26766058088469225,0.0870601985460624,1.490723086942495,20.61432250942284,0.9636734623892522,9.76838501425457,-1.490723086942495,9.76838501425457
P6,T1,1,B,0.024654182511934616,52.1947859013335,0.025266781174202255,41.50272782483688,0.000612598662267639,10.692058076496622,70.6483209357761,0.7000000000000001,0.34182369394155565,0.0,0.0,20.58749494623467,1.0,10.692058076496622,0.0,10.692058076496622
P6,T1,2,A,0.037058609715059324,50.20711358511165,0.025266781174202255,41.50272782483688,0.011791828540857068,8.704385760274768,319.5870417953746,2.8000000000000003,0.22470986501369983,0.0,0.0,21.84944261656981,2.7588869391307753,8.704385760274768,0.0,8.704385760274768
P6,T1,2,B,0.029022482254433865,45.6548886081011,0.025266781174202255,41.50272782483688,0.0037557010802316097,4.152160783264222,50.95300012429277,0.5,0.25416868547117666,0.0,0.0,20.656619130085154,1.0,4.152160783264222,0.0,4.152160783264222
P6,T2,1,A,0.17418678719107264,81.55418033011233,0.0227234209604,30.3635833267,0.15146336623067264,51.190597003412336,478.92384233323696,3.8000000000000003,0.1761844321195206,0.7353649648970748,16.445767427687123,20.034645951972955,0.21227040014400167,51.190597003412336,0.0,0.0
P6,T2,1,B,0.03640879155586663,78.73011845741922,0.0227234209604,30.3635833267,0.013685370595466633,48.36653513071923,164.75079783845447,1.5,0.03835175320436318,0.06651765521872006,42.46210663252863,19.955565499659826,0.33704234961001506,48.36653513071923,0.0,0.0
P6,T2,2,A,0.15134830664440369,137.5267365321764,0.0227234209604,30.3635833267,0.12862488568400368,107.16315320547639,498.68640178175735,4.4,0.19009191457482852,0.5880840515076642,138.45234262764365,20.30056606625663,0.6851961646211446,107.16315320547639,0.0,0.0
P6,T2,2,B,0.04032522704324496,71.15997121053248,0.0227234209604,30.3635833267,0.01760180608284496,40.79638788383248,146.54340077161646,1.4000000000000001,0.037783086707724595,0.061591444805479234,40.76415918991282,19.96875279067509,0.34848691223705114,40.79638788383248,0.0,0.0
P6,T3,1,A,0.17182218982282157,46.31652909577134,0.0406183171652,71.5630861069,0.13120387265762157,25.246557011128665,187.6799799013612,1.7000000000000002,0.19421960820045384,0.11882606536089213,1.9267824817188313,20.701054231972357,1.1188260653608921,25.246557011128665,1.9267824817188313,-25.246557011128665
P6,T3,1,B,0.1332652594079856,59.268983136015216,0.0406183171652,71.5630861069,0.09264694224278558,12.294102970884786,38.378436542419124,0.30000000000000004,0.3054509252135424,0.12340007796603114,1.0329556512079279,20.647085645119468,0.8765999220339689,12.294102970884786,1.0329556512079279,-12.294102970884786
P6,T3,2,A,0.15841680535198183,45.90745903410128,0.0406183171652,71.5630861069,0.11779848818678182,25.655627072798723,203.4290831079985,1.7000000000000002,0.15037871508079753,0.0,4.118305696465541e-11,20.648196890962893,1.0,25.655627072798723,-4.118305696465541e-11,-25.655627072798723
P6,T3,2,B,0.1077405355763158,64.46460040463379,0.0406183171652,71.5630861069,0.06712221841111579,7.098485702266217,29.993823994013212,0.30000000000000004,0.22411503189446955,0.0,4.118305696465541e-11,20.697183633228555,1.0,7.098485702266217,-4.118305696465541e-11,-7.098485702266217
P6,T4,1,A,0.4182407204069535,77.89971778614691,0.0320482060381,64.7395550562,0.3861925143688535,13.160162729946904,407.21805734266377,3.2,0.27748910584713704,0.5376201093039619,19.717197623838388,21.95269688971757,3.2259697726350858,13.160162729946904,0.0,0.0
P6,T4,1,B,0.3468604478443446,72.03926043246264,0.0320482060381,64.7395550562,0.3148122418062446,7.2997053762626365,148.76027010732912,1.1,0.03562504640731887,0.029790351675206796,1.119844916553646,19.9222828663502,0.1385371856898218,7.2997053762626365,0.0,0.0
P6,T4,2,A,0.4037861911224858,71.64150739931293,0.0320482060381,64.7395550562,0.3717379850843858,6.901952343112924,300.09412556068315,2.3000000000000003,0.20604475134093606,0.38242116194986053,14.26169881741756,21.23265171002347,2.3202866736418137,6.901952343112924,0.0,0.0
P6,T4,2,B,0.37150029573889076,68.64231176064001,0.0320482060381,64.7395550562,0.33945208970079077,3.9027567044400087,200.80145758524733,1.4000000000000001,0.11141570072750508,0.14789168630047658,5.485051890414283,19.95706076244975,0.2102484089898424,3.9027567044400087,0.0,0.0
P7,T1,1,A,0.041673963934570936,44.376606450993094,0.025266781174202255,41.50272782483688,0.01640718276036868,2.8738786261562126,120.30773187379745,0.9,0.17265093603175835,0.0,0.0,20.71968895181861,1.0,2.8738786261562126,0.0,2.8738786261562126
